s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
 4.4300983E+002, 2.0428832E+002, 1.6630900E-001, 6.4392520E-003, 1.8184156E-002, 0.0000000E+000, 1.6288212E+000, 1.9677247E+002, 8.8981673E+001, 1.6802170E-001, 6.1735979E-003, 1.7449923E-002, 0.0000000E+000, 1.7585182E-001, 0.0000000E+000, 1.0868980E+002, 1.6959934E-001, 5.9288876E-003, 1.6773576E-002, 0.0000000E+000, 2.2429865E-001, 3.3073594E-010, 9.0646229E+001, 1.6816082E-001, 6.1520191E-003, 1.7390282E-002, 0.0000000E+000, 1.7716735E-001, 0.0000000E+000, 1.8976290E-002, 1.0318870E-001, 9.4767458E-002, 5.0297822E-001, 7.5791168E-002, 4.1674314E-001, 5.9407540E-001, 5.7634218E-001, 5.9609808E-001, 1.5959903E-001, 2.6662344E-002, 1.1102812E-001, 1.0259154E-001, 5.0313159E-001, 7.5929197E-002, 4.1126123E-001, 5.8595115E-001, 5.6848216E-001, 5.9345574E-001, 1.5722093E-001, 2.8957911E-002, 1.1439798E-001, 1.0585397E-001, 5.0420588E-001, 7.6896062E-002, 4.5674119E-001, 6.3949939E-001, 6.2122357E-001, 6.0152401E-001, 1.6448238E-001, 2.3757550E-002, 1.1548628E-001, 1.0631341E-001, 5.1049454E-001, 8.2555857E-002, 5.1245058E-001, 7.0202200E-001, 6.8306486E-001, 6.0833723E-001, 1.7061428E-001, 9.3526030E+001, 1.6772750E-001, 6.2192312E-003, 1.7576047E-002, 0.0000000E+000, 1.8879943E-001, 8.7370117E+001, 1.7008614E-001, 5.8533796E-003, 1.6564881E-002, 0.0000000E+000, 1.8853129E-001, 8.6707269E+001, 1.6421487E-001, 6.7640781E-003, 1.9081933E-002, 0.0000000E+000, 1.8447678E-001, 9.0428169E+001, 1.6752993E-001, 6.2498769E-003, 1.7660748E-002, 0.0000000E+000, 1.8687574E-001
 4.4400498E+002, 1.6631474E+002, 1.7200684E-001, 5.5554568E-003, 1.5741461E-002, 0.0000000E+000, 1.6351579E+000, 2.0951807E+002, 8.9544065E+001, 1.6820152E-001, 6.1457048E-003, 1.7372830E-002, 0.0000000E+000, 1.7314527E-001, 0.0000000E+000, 1.1366272E+002, 1.6982387E-001, 5.8940611E-003, 1.6677320E-002, 0.0000000E+000, 2.2533450E-001, 3.3809876E-010, 9.0332773E+001, 1.6816498E-001, 6.1513729E-003, 1.7388496E-002, 0.0000000E+000, 1.7643013E-001, 0.0000000E+000, 2.0750967E-002, 1.0352321E-001, 9.5245983E-002, 5.0153806E-001, 7.4495016E-002, 4.0444824E-001, 5.7949699E-001, 5.6199212E-001, 5.9381457E-001, 1.5754388E-001, 3.0767788E-002, 1.1299483E-001, 1.0477213E-001, 5.0099286E-001, 7.4004339E-002, 3.2022824E-001, 4.8745488E-001, 4.7073222E-001, 5.8599246E-001, 1.5050398E-001, 2.0676205E-002, 1.0488183E-001, 9.6461270E-002, 5.0297144E-001, 7.5785065E-002, 4.2749168E-001, 6.0608657E-001, 5.8822709E-001, 5.9736071E-001, 1.6073540E-001, 2.4667877E-002, 1.1513701E-001, 1.0609010E-001, 5.0923495E-001, 8.1422220E-002, 5.2309483E-001, 7.1044418E-001, 6.9170925E-001, 6.0611517E-001, 1.6861442E-001, 9.1347794E+001, 1.6804418E-001, 6.1701103E-003, 1.7440284E-002, 0.0000000E+000, 1.8397825E-001, 8.8773750E+001, 1.7002980E-001, 5.8621189E-003, 1.6589036E-002, 0.0000000E+000, 1.8670337E-001, 8.9288505E+001, 1.6454972E-001, 6.7121390E-003, 1.8938380E-002, 0.0000000E+000, 1.8235335E-001, 9.0415177E+001, 1.6701432E-001, 6.3298536E-003, 1.7881793E-002, 0.0000000E+000, 1.8393108E-001
 4.4501130E+002, 1.8598169E+002, 1.6884463E-001, 6.0459508E-003, 1.7097123E-002, 0.0000000E+000, 1.2996647E+000, 1.8673937E+002, 9.0320488E+001, 1.6821912E-001, 6.1429757E-003, 1.7365287E-002, 0.0000000E+000, 1.7123679E-001, 0.0000000E+000, 1.1439562E+002, 1.6999262E-001, 5.8678861E-003, 1.6604975E-002, 0.0000000E+000, 2.2596344E-001, 7.6432862E-010, 8.8786941E+001, 1.6813639E-001, 6.1558074E-003, 1.7400752E-002, 0.0000000E+000, 1.7437164E-001, 0.0000000E+000, 2.2129297E-002, 1.0386320E-001, 9.5689812E-002, 5.0049972E-001, 7.3560515E-002, 4.1147147E-001, 5.8476385E-001, 5.6743462E-001, 5.9205820E-001, 1.5596315E-001, 2.1508954E-002, 1.0148613E-001, 9.3488415E-002, 4.9874299E-001, 7.1979461E-002, 2.8731463E-001, 4.4949017E-001, 4.3327262E-001, 5.8094136E-001, 1.4595799E-001, 2.1166215E-002, 1.0412248E-001, 9.5826850E-002, 5.0172208E-001, 7.4660636E-002, 4.2588301E-001, 6.0160100E-001, 5.8402920E-001, 5.9448381E-001, 1.5814619E-001, 2.2141496E-002, 1.1124909E-001, 1.0233833E-001, 5.0787341E-001, 8.0196831E-002, 5.3235343E-001, 7.1861834E-001, 6.9999185E-001, 6.0503073E-001, 1.6763842E-001, 8.8786657E+001, 1.6798842E-001, 6.1787603E-003, 1.7464191E-002, 0.0000000E+000, 1.7947197E-001, 8.6457693E+001, 1.6953765E-001, 5.9384572E-003, 1.6800025E-002, 0.0000000E+000, 1.8444627E-001, 9.0319552E+001, 1.6478109E-001, 6.6762525E-003, 1.8839195E-002, 0.0000000E+000, 1.8006294E-001, 8.9594850E+001, 1.6643324E-001, 6.4199848E-003, 1.8130904E-002, 0.0000000E+000, 1.8062336E-001
 4.4600256E+002, 1.7271169E+002, 1.7097807E-001, 5.7150308E-003, 1.6182503E-002, 0.0000000E+000, 1.3586334E+000, 2.1145406E+002, 9.2650335E+001, 1.6861414E-001, 6.0817028E-003, 1.7195937E-002, 0.0000000E+000, 1.6973050E-001, 0.0000000E+000, 1.1357159E+002, 1.7009167E-001, 5.8525222E-003, 1.6562511E-002, 0.0000000E+000, 2.2330419E-001, 7.4799384E-010, 9.3465640E+001, 1.6856579E-001, 6.0892024E-003, 1.7216665E-002, 0.0000000E+000, 1.7303795E-001, 0.0000000E+000, 2.1927566E-002, 1.0300578E-001, 9.4897961E-002, 4.9984403E-001, 7.2970394E-002, 3.5320774E-001, 5.2276020E-001, 5.0580495E-001, 5.8831827E-001, 1.5259721E-001, 2.6422916E-002, 1.0436649E-001, 9.6572134E-002, 4.9670939E-001, 7.0149218E-002, 3.7376475E-001, 5.3612186E-001, 5.1988615E-001, 5.8112292E-001, 1.4612140E-001, 2.4538081E-002, 1.0604798E-001, 9.7896991E-002, 5.0027571E-001, 7.3358910E-002, 4.4536432E-001, 6.1912813E-001, 6.0175174E-001, 5.9252962E-001, 1.5638743E-001, 1.6859434E-002, 1.0482174E-001, 9.6025506E-002, 5.0672812E-001, 7.9166072E-002, 5.1159313E-001, 6.9484167E-001, 6.7651682E-001, 6.0201436E-001, 1.6492369E-001, 8.6946899E+001, 1.6749453E-001, 6.2553677E-003, 1.7675924E-002, 0.0000000E+000, 1.7591812E-001, 8.6030715E+001, 1.6996280E-001, 5.8725117E-003, 1.6617760E-002, 0.0000000E+000, 1.8158850E-001, 8.9154438E+001, 1.6425270E-001, 6.7582103E-003, 1.9065715E-002, 0.0000000E+000, 1.7667804E-001, 8.8642758E+001, 1.6602333E-001, 6.4835668E-003, 1.8306637E-002, 0.0000000E+000, 1.7675060E-001
 4.4700616E+002, 1.8655402E+002, 1.7025069E-001, 5.8278566E-003, 1.6494339E-002, 0.0000000E+000, 1.2125067E+000, 1.9828388E+002, 9.0274650E+001, 1.6854180E-001, 6.0929247E-003, 1.7226953E-002, 0.0000000E+000, 1.6651097E-001, 0.0000000E+000, 1.1468595E+002, 1.7054680E-001, 5.7819271E-003, 1.6367396E-002, 0.0000000E+000, 2.2259565E-001, 1.1933413E-009, 8.9707726E+001, 1.6836504E-001, 6.1203418E-003, 1.7302730E-002, 0.0000000E+000, 1.6906761E-001, 0.0000000E+000, 1.7154765E-002, 9.6977287E-002, 8.8995035E-002, 4.9858834E-001, 7.1840270E-002, 3.6473303E-001, 5.3104739E-001, 5.1441596E-001, 5.8508018E-001, 1.4968293E-001, 2.2524471E-002, 9.9350351E-002, 9.1667763E-002, 4.9559170E-001, 6.9143292E-002, 4.1354422E-001, 5.7553571E-001, 5.5933657E-001, 5.8075731E-001, 1.4579234E-001, 2.6574560E-002, 1.0639731E-001, 9.8415031E-002, 4.9858856E-001, 7.1840471E-002, 4.5722739E-001, 6.2922948E-001, 6.1202927E-001, 5.9076790E-001, 1.5480188E-001, 2.5498638E-002, 1.1237215E-001, 1.0368480E-001, 5.0563933E-001, 7.8186164E-002, 4.7679962E-001, 6.5538681E-001, 6.3752809E-001, 5.9735300E-001, 1.6072847E-001, 8.6696575E+001, 1.6702020E-001, 6.3289411E-003, 1.7879271E-002, 0.0000000E+000, 1.7356519E-001, 8.7489505E+001, 1.7065401E-001, 5.7652970E-003, 1.6321433E-002, 0.0000000E+000, 1.7877903E-001, 8.7805076E+001, 1.6397981E-001, 6.8005396E-003, 1.9182708E-002, 0.0000000E+000, 1.7354227E-001, 8.6128300E+001, 1.6669687E-001, 6.3790937E-003, 1.8017886E-002, 0.0000000E+000, 1.7234684E-001
 4.4801524E+002, 1.5824123E+002, 1.7452520E-001, 5.1648333E-003, 1.4661829E-002, 0.0000000E+000, 1.1405996E+000, 2.0090195E+002, 9.1190521E+001, 1.6894967E-001, 6.0296591E-003, 1.7052095E-002, 0.0000000E+000, 1.6398445E-001, 0.0000000E+000, 1.1391862E+002, 1.7086651E-001, 5.7323358E-003, 1.6230332E-002, 0.0000000E+000, 2.2111660E-001, 8.5093838E-010, 9.0255799E+001, 1.6861012E-001, 6.0823269E-003, 1.7197662E-002, 0.0000000E+000, 1.6770989E-001, 0.0000000E+000, 1.9973022E-002, 9.8070390E-002, 9.0260653E-002, 4.9686318E-001, 7.0287631E-002, 3.9852997E-001, 5.6345560E-001, 5.4696304E-001, 5.8369145E-001, 1.4843307E-001, 2.4082783E-002, 1.0080992E-001, 9.3137202E-002, 4.9549295E-001, 6.9054419E-002, 3.9294382E-001, 5.5263890E-001, 5.3666939E-001, 5.7846089E-001, 1.4372557E-001, 2.7568403E-002, 1.0554992E-001, 9.7751773E-002, 4.9674734E-001, 7.0183370E-002, 4.4386042E-001, 6.1191943E-001, 5.9511353E-001, 5.8682482E-001, 1.5125311E-001, 2.1743359E-002, 1.0692502E-001, 9.8406853E-002, 5.0394747E-001, 7.6663493E-002, 5.1225538E-001, 6.8924157E-001, 6.7154295E-001, 5.9575201E-001, 1.5928758E-001, 8.6564995E+001, 1.6664030E-001, 6.3878684E-003, 1.8042139E-002, 0.0000000E+000, 1.7119764E-001, 8.7127065E+001, 1.7012588E-001, 5.8472153E-003, 1.6547844E-002, 0.0000000E+000, 1.7557924E-001, 8.6214283E+001, 1.6449834E-001, 6.7201090E-003, 1.8960408E-002, 0.0000000E+000, 1.7048803E-001, 8.5973477E+001, 1.6623471E-001, 6.4507790E-003, 1.8216015E-002, 0.0000000E+000, 1.6910984E-001
 4.4901318E+002, 1.7671402E+002, 1.7245712E-001, 5.4856110E-003, 1.5548417E-002, 0.0000000E+000, 1.2797720E+000, 1.8649517E+002, 8.8950766E+001, 1.6867002E-001, 6.0730361E-003, 1.7171983E-002, 0.0000000E+000, 1.6136716E-001, 0.0000000E+000, 1.1245897E+002, 1.7080931E-001, 5.7412082E-003, 1.6254854E-002, 0.0000000E+000, 2.1905721E-001, 4.1185407E-010, 8.9488016E+001, 1.6862075E-001, 6.0806786E-003, 1.7193106E-002, 0.0000000E+000, 1.6740809E-001, 8.4689246E-010, 2.2342563E-002, 9.8806985E-002, 9.1160543E-002, 4.9523024E-001, 6.8817981E-002, 3.9201005E-001, 5.5342235E-001, 5.3728112E-001, 5.8017812E-001, 1.4527108E-001, 2.4952871E-002, 1.0194062E-001, 9.4241841E-002, 4.9575356E-001, 6.9288970E-002, 3.5822623E-001, 5.1538047E-001, 4.9966504E-001, 5.7592006E-001, 1.4143882E-001, 2.4231670E-002, 1.0056559E-001, 9.2932196E-002, 4.9509973E-001, 6.8700525E-002, 4.3185427E-001, 5.9627829E-001, 5.7983589E-001, 5.8318983E-001, 1.4798161E-001, 2.1962822E-002, 1.0649125E-001, 9.8038407E-002, 5.0329424E-001, 7.6075585E-002, 4.9111149E-001, 6.6456035E-001, 6.4721546E-001, 5.9221467E-001, 1.5610397E-001, 8.6789314E+001, 1.6631891E-001, 6.4377193E-003, 1.8179920E-002, 0.0000000E+000, 1.6876280E-001, 8.5722778E+001, 1.6998910E-001, 5.8684315E-003, 1.6606483E-002, 0.0000000E+000, 1.7238376E-001, 8.5400574E+001, 1.6502605E-001, 6.6382558E-003, 1.8734177E-002, 0.0000000E+000, 1.6706129E-001, 8.4474744E+001, 1.6608740E-001, 6.4736285E-003, 1.8279168E-002, 0.0000000E+000, 1.6615655E-001
 4.5000998E+002, 1.8775829E+002, 1.7140124E-001, 5.6493904E-003, 1.6001082E-002, 0.0000000E+000, 1.4016801E+000, 1.9468731E+002, 8.8585443E+001, 1.6906114E-001, 6.0123683E-003, 1.7004305E-002, 0.0000000E+000, 1.5892670E-001, 0.0000000E+000, 1.0764090E+002, 1.7064763E-001, 5.7662873E-003, 1.6324170E-002, 0.0000000E+000, 2.1451042E-001, 3.5035200E-010, 9.0694292E+001, 1.6900943E-001, 6.0203896E-003, 1.7026475E-002, 0.0000000E+000, 1.6694953E-001, 0.0000000E+000, 2.4783775E-002, 9.9926137E-002, 9.2411901E-002, 4.9390818E-001, 6.7628126E-002, 3.8799473E-001, 5.4553414E-001, 5.2978019E-001, 5.7630522E-001, 1.4178547E-001, 2.1044606E-002, 9.7329340E-002, 8.9700867E-002, 4.9505055E-001, 6.8656261E-002, 3.4748625E-001, 5.0249319E-001, 4.8699250E-001, 5.7377276E-001, 1.3950625E-001, 1.5503148E-002, 9.0382726E-002, 8.2894768E-002, 4.9364539E-001, 6.7391620E-002, 4.0696493E-001, 5.6815560E-001, 5.5203654E-001, 5.7995649E-001, 1.4507160E-001, 2.2608449E-002, 1.0619291E-001, 9.7834461E-002, 5.0235027E-001, 7.5226012E-002, 4.8735160E-001, 6.5814132E-001, 6.4106235E-001, 5.8955553E-001, 1.5371075E-001, 8.5512242E+001, 1.6638303E-001, 6.4277735E-003, 1.8152431E-002, 0.0000000E+000, 1.6539621E-001, 8.5261486E+001, 1.6955723E-001, 5.9354191E-003, 1.6791628E-002, 0.0000000E+000, 1.7043385E-001, 8.4961577E+001, 1.6525639E-001, 6.6025268E-003, 1.8635426E-002, 0.0000000E+000, 1.6358028E-001, 8.2102556E+001, 1.6600799E-001, 6.4859462E-003, 1.8313213E-002, 0.0000000E+000, 1.6345944E-001
 4.5101122E+002, 2.1215129E+002, 1.6857887E-001, 6.0871666E-003, 1.7211038E-002, 0.0000000E+000, 1.6384903E+000, 2.0750532E+002, 9.0288176E+001, 1.6913432E-001, 6.0010186E-003, 1.6972936E-002, 0.0000000E+000, 1.5709657E-001, 0.0000000E+000, 1.0780704E+002, 1.7076688E-001, 5.7477892E-003, 1.6273043E-002, 0.0000000E+000, 2.1245444E-001, 1.0943899E-009, 8.8675893E+001, 1.6902802E-001, 6.0175060E-003, 1.7018505E-002, 0.0000000E+000, 1.6464458E-001, 3.6803767E-010, 2.5129509E-002, 9.9279852E-002, 9.1864818E-002, 4.9291616E-001, 6.6735309E-002, 3.7240711E-001, 5.2624119E-001, 5.1085779E-001, 5.7259990E-001, 1.3845067E-001, 2.2264616E-002, 9.7221018E-002, 8.9725378E-002, 4.9372222E-001, 6.7460762E-002, 3.8496231E-001, 5.3916086E-001, 5.2374100E-001, 5.7296436E-001, 1.3877869E-001, 1.6125770E-002, 9.0221281E-002, 8.2811730E-002, 4.9286133E-001, 6.6685960E-002, 4.2949154E-001, 5.8956589E-001, 5.7355845E-001, 5.7884017E-001, 1.4406692E-001, 1.6004000E-002, 9.8375177E-002, 9.0138059E-002, 5.0113699E-001, 7.4134059E-002, 4.8765432E-001, 6.5600608E-001, 6.3917090E-001, 5.8711757E-001, 1.5151658E-001, 8.4906640E+001, 1.6648198E-001, 6.4124253E-003, 1.8110011E-002, 0.0000000E+000, 1.6200067E-001, 8.7164128E+001, 1.7035361E-001, 5.8118928E-003, 1.6450217E-002, 0.0000000E+000, 1.6934957E-001, 8.4597472E+001, 1.6582591E-001, 6.5141885E-003, 1.8391271E-002, 0.0000000E+000, 1.6085653E-001, 8.0401035E+001, 1.6614280E-001, 6.4650358E-003, 1.8255419E-002, 0.0000000E+000, 1.6062554E-001
 4.5200412E+002, 1.9500273E+002, 1.7199803E-001, 5.5568210E-003, 1.5745232E-002, 0.0000000E+000, 1.4475310E+000, 2.1305460E+002, 8.7586222E+001, 1.6882654E-001, 6.0487582E-003, 1.7104882E-002, 0.0000000E+000, 1.5432927E-001, 0.0000000E+000, 1.0601479E+002, 1.7074764E-001, 5.7507736E-003, 1.6281292E-002, 0.0000000E+000, 2.1005902E-001, 3.4440726E-010, 8.9115435E+001, 1.6910860E-001, 6.0050070E-003, 1.6983960E-002, 0.0000000E+000, 1.6225355E-001, 0.0000000E+000, 2.2657362E-002, 9.6303062E-002, 8.8938492E-002, 4.9241152E-001, 6.6281130E-002, 3.6930880E-001, 5.2115603E-001, 5.0597130E-001, 5.7061304E-001, 1.3666250E-001, 2.1954002E-002, 9.5339837E-002, 8.8001254E-002, 4.9215165E-001, 6.6047252E-002, 3.8973926E-001, 5.4156712E-001, 5.2638434E-001, 5.7059368E-001, 1.3664508E-001, 1.3191099E-002, 8.6778418E-002, 7.9419686E-002, 4.9235313E-001, 6.6228587E-002, 4.3183557E-001, 5.9082893E-001, 5.7492959E-001, 5.7775918E-001, 1.4309403E-001, 1.9277047E-002, 1.0048544E-001, 9.2364599E-002, 4.9997421E-001, 7.3087552E-002, 4.8785342E-001, 6.5485046E-001, 6.3815076E-001, 5.8576286E-001, 1.5029734E-001, 8.4306036E+001, 1.6659253E-001, 6.3952769E-003, 1.8062615E-002, 0.0000000E+000, 1.5940230E-001, 8.6042034E+001, 1.7074814E-001, 5.7506961E-003, 1.6281077E-002, 0.0000000E+000, 1.6664193E-001, 8.4335213E+001, 1.6688047E-001, 6.3506155E-003, 1.7939177E-002, 0.0000000E+000, 1.5916625E-001, 8.0720862E+001, 1.6680303E-001, 6.3626267E-003, 1.7972374E-002, 0.0000000E+000, 1.5846540E-001
 4.5301000E+002, 2.0618384E+002, 1.6987595E-001, 5.8859684E-003, 1.6654952E-002, 0.0000000E+000, 1.3954949E+000, 1.8998992E+002, 8.8263337E+001, 1.6920734E-001, 5.9896910E-003, 1.6941628E-002, 0.0000000E+000, 1.5289309E-001, 0.0000000E+000, 1.1239030E+002, 1.7140763E-001, 5.6484032E-003, 1.5998353E-002, 0.0000000E+000, 2.1274406E-001, 6.7600125E-010, 8.6043818E+001, 1.6881973E-001, 6.0498137E-003, 1.7107799E-002, 0.0000000E+000, 1.5942381E-001, 0.0000000E+000, 1.5170902E-002, 8.8635695E-002, 8.1289215E-002, 4.9223061E-001, 6.6118313E-002, 3.7579484E-001, 5.2685284E-001, 5.1174704E-001, 5.6982381E-001, 1.3595220E-001, 2.3970206E-002, 9.5884633E-002, 8.8693190E-002, 4.9068024E-001, 6.4722985E-002, 3.7630792E-001, 5.2470761E-001, 5.0986764E-001, 5.6716551E-001, 1.3355973E-001, 1.3945291E-002, 8.7088950E-002, 7.9774585E-002, 4.9190947E-001, 6.5829294E-002, 4.2424137E-001, 5.8143253E-001, 5.6571341E-001, 5.7595697E-001, 1.4147204E-001, 1.7931661E-002, 9.8235405E-002, 9.0205030E-002, 4.9906956E-001, 7.2273370E-002, 5.2719562E-001, 6.9401934E-001, 6.7733697E-001, 5.8558954E-001, 1.5014135E-001, 8.1664273E+001, 1.6703153E-001, 6.3271838E-003, 1.7874414E-002, 0.0000000E+000, 1.5702877E-001, 8.1729820E+001, 1.7029823E-001, 5.8204832E-003, 1.6473960E-002, 0.0000000E+000, 1.6411953E-001, 8.4764660E+001, 1.6654389E-001, 6.4028217E-003, 1.8083468E-002, 0.0000000E+000, 1.5783032E-001, 8.2357194E+001, 1.6777760E-001, 6.2114603E-003, 1.7554570E-002, 0.0000000E+000, 1.5752040E-001
 4.5400481E+002, 1.7271462E+002, 1.7371623E-001, 5.2903118E-003, 1.5008635E-002, 0.0000000E+000, 1.3370017E+000, 2.0290955E+002, 8.6147951E+001, 1.6840505E-001, 6.1141356E-003, 1.7285577E-002, 0.0000000E+000, 1.5133982E-001, 0.0000000E+000, 1.1291792E+002, 1.7159158E-001, 5.6198691E-003, 1.5919489E-002, 0.0000000E+000, 2.1431208E-001, 0.0000000E+000, 8.3422611E+001, 1.6869336E-001, 6.0694153E-003, 1.7161976E-002, 0.0000000E+000, 1.5795813E-001, 0.0000000E+000, 1.1311068E-002, 8.4384961E-002, 7.7077572E-002, 4.9183971E-001, 6.5766504E-002, 3.6326325E-001, 5.1271204E-001, 4.9776716E-001, 5.6821460E-001, 1.3450391E-001, 2.1272969E-002, 9.1835640E-002, 8.4779373E-002, 4.8932849E-001, 6.3506405E-002, 3.5766680E-001, 5.0281348E-001, 4.8829882E-001, 5.6391250E-001, 1.3063201E-001, 1.5331242E-002, 8.8096015E-002, 8.0819538E-002, 4.9153059E-001, 6.5488296E-002, 4.3890287E-001, 5.9528116E-001, 5.7964333E-001, 5.7514410E-001, 1.4074045E-001, 2.1849354E-002, 1.0107900E-001, 9.3156032E-002, 4.9799546E-001, 7.1306679E-002, 5.1790672E-001, 6.8264124E-001, 6.6616779E-001, 5.8350034E-001, 1.4826107E-001, 8.0198619E+001, 1.6724794E-001, 6.2936158E-003, 1.7781637E-002, 0.0000000E+000, 1.5453555E-001, 7.9634298E+001, 1.6979475E-001, 5.8985774E-003, 1.6689802E-002, 0.0000000E+000, 1.6232257E-001, 8.4222272E+001, 1.6734340E-001, 6.2788086E-003, 1.7740712E-002, 0.0000000E+000, 1.5536804E-001, 8.0815730E+001, 1.6784327E-001, 6.2012732E-003, 1.7526414E-002, 0.0000000E+000, 1.5509961E-001
 4.5500731E+002, 1.8160309E+002, 1.7307121E-001, 5.3903599E-003, 1.5285155E-002, 0.0000000E+000, 1.2758385E+000, 1.9209340E+002, 9.1801465E+001, 1.7004123E-001, 5.8603459E-003, 1.6584135E-002, 0.0000000E+000, 1.5100472E-001, 0.0000000E+000, 1.1098977E+002, 1.7128640E-001, 5.6672065E-003, 1.6050323E-002, 0.0000000E+000, 2.1365039E-001, 8.3529518E-010, 8.4177561E+001, 1.6916842E-001, 5.9957286E-003, 1.6958315E-002, 0.0000000E+000, 1.5819356E-001, 0.0000000E+000, 1.1588046E-002, 8.3594341E-002, 7.6393712E-002, 4.9077211E-001, 6.4805666E-002, 3.4881653E-001, 4.9584684E-001, 4.8114381E-001, 5.6579613E-001, 1.3232728E-001, 2.3123784E-002, 9.2633461E-002, 8.5682493E-002, 4.8827549E-001, 6.2558710E-002, 3.1840463E-001, 4.6055007E-001, 4.4633553E-001, 5.6091125E-001, 1.2793089E-001, 1.5441869E-002, 8.7590503E-002, 8.0375640E-002, 4.9091445E-001, 6.4933771E-002, 4.2214493E-001, 5.7577443E-001, 5.6041148E-001, 5.7239531E-001, 1.3826655E-001, 1.7705426E-002, 9.5968642E-002, 8.8142320E-002, 4.9702903E-001, 7.0436894E-002, 4.8021062E-001, 6.3960901E-001, 6.2366917E-001, 5.7816421E-001, 1.4345855E-001, 7.9266204E+001, 1.6724012E-001, 6.2948299E-003, 1.7784992E-002, 0.0000000E+000, 1.5239764E-001, 8.1766652E+001, 1.7017183E-001, 5.8400893E-003, 1.6528149E-002, 0.0000000E+000, 1.6129890E-001, 8.3107503E+001, 1.6738794E-001, 6.2719013E-003, 1.7721621E-002, 0.0000000E+000, 1.5269701E-001, 8.0044728E+001, 1.6816502E-001, 6.1513672E-003, 1.7388480E-002, 0.0000000E+000, 1.5225274E-001
 4.5600565E+002, 1.7769367E+002, 1.7264260E-001, 5.4568441E-003, 1.5468909E-002, 0.0000000E+000, 1.2225466E+000, 2.1756519E+002, 8.6471657E+001, 1.6880692E-001, 6.0518005E-003, 1.7113291E-002, 0.0000000E+000, 1.4752153E-001, 0.0000000E+000, 1.1116855E+002, 1.7128188E-001, 5.6679074E-003, 1.6052260E-002, 0.0000000E+000, 2.1042173E-001, 0.0000000E+000, 8.5389180E+001, 1.6929705E-001, 5.9757768E-003, 1.6903171E-002, 0.0000000E+000, 1.5837486E-001, 0.0000000E+000, 1.5351539E-002, 8.5937224E-002, 7.8878656E-002, 4.8935150E-001, 6.3527117E-002, 3.6910934E-001, 5.1505985E-001, 5.0046480E-001, 5.6471633E-001, 1.3135546E-001, 2.2235292E-002, 9.1173255E-002, 8.4279458E-002, 4.8770378E-001, 6.2044166E-002, 3.7609442E-001, 5.1888661E-001, 5.0460739E-001, 5.6155800E-001, 1.2851297E-001, 1.1778513E-002, 8.2855997E-002, 7.5748249E-002, 4.8984330E-001, 6.3969736E-002, 4.4453663E-001, 5.9665189E-001, 5.8144037E-001, 5.7088108E-001, 1.3690374E-001, 2.1412977E-002, 9.9075821E-002, 9.1309537E-002, 4.9642866E-001, 6.9896560E-002, 4.9481722E-001, 6.5414455E-001, 6.3821182E-001, 5.7809315E-001, 1.4339460E-001, 7.8829044E+001, 1.6709715E-001, 6.3170061E-003, 1.7846284E-002, 0.0000000E+000, 1.5079401E-001, 7.8733143E+001, 1.7018400E-001, 5.8382006E-003, 1.6522928E-002, 0.0000000E+000, 1.5657916E-001, 8.1428284E+001, 1.6742418E-001, 6.2662799E-003, 1.7706084E-002, 0.0000000E+000, 1.4968957E-001, 8.0097167E+001, 1.6894679E-001, 6.0301051E-003, 1.7053328E-002, 0.0000000E+000, 1.5031868E-001
